N_CLIENT,N_POLICE,N_SINISTRE,DATE_ACCIDENT,AGENCE,REGLEMENTS,SAP,TRANSACTION
1532136,1414121792,758001764,2025-08-16,Raoued,61.211240609639226,0.0,N
1739968,1414139750,758001767,2025-08-17,Beni Khalled,111.2931647447986,0.0,N
1088618,1401515526,758001773,2025-08-17,Lac II,105.72850650755866,0.0,N
1289728,1401489728,758001774,2025-08-16,Menzel Bourguiba,135.7890994528086,0.0,N
1153066,1414135520,758001775,2025-08-16,Gabès 2,51.009367174699356,0.0,N
1535356,1400135356,758001795,2025-08-16,La Marsa,190.8421182799023,0.0,N
1280776,1401480776,758001802,2025-08-17,La Marsa,111.2931647447986,0.0,N
1711676,1414013314,758001805,2025-08-03,Djerba 1,268.0310384270566,0.0,N
1478674,1400078674,758001828,2025-08-18,La Marsa,40.18919838006616,0.0,N
793898,1401512168,758001832,2025-08-04,Ain Zaghouan,200.9459919003308,0.0,N
1275948,1401475948,758001843,2025-08-17,Mahdia,521.0047299595017,0.0,T
1491216,1400091216,758001854,2025-08-16,Gabès 4,13.911645593099825,0.0,N
1187194,1401199598,758001873,2025-08-16,Ezzahrouni,288.28113890005255,0.0,N
1560612,1401731534,758001881,2025-08-16,Sfax 5,121.55192135283025,0.0,N
1535120,1401735534,758001883,2025-08-17,Teboulba,170.03091476798468,0.0,N
1746666,1401933576,758001887,2025-08-18,Gabès 1,105.72850650755866,0.0,N
1661590,1401909356,758001889,2025-08-02,Nabeul 2,268.0310384270566,0.0,N
1290086,1401932952,758001893,2025-08-18,Sfax 5,108.13676693356418,0.0,N
1353346,1401731754,758001903,2025-08-18,Lafayette,41.734936779299474,0.0,N
1311154,1401287758,758001915,2025-08-19,Djerba 1,62.94772312733793,0.0,N
1331532,1401327348,758001922,2025-08-18,El Jem,90.09707237147185,0.0,N
1595692,1401893396,758001945,2025-08-18,Boussalem,603.2012242248122,0.0,N
1689598,1401961216,758001946,2025-08-12,Zarzis 1,170.03122391566453,0.0,N
1347692,1401547692,758001947,2025-08-18,La Marsa,55.6465823723993,0.0,N
1769734,1414115272,758001948,2025-08-07,Kelibia,804.0801310786163,0.0,N
1389134,1401533494,758001961,2025-08-13,Sfax 1,153.86280025968406,0.0,N
1209310,1401409310,758001963,2025-08-18,La Goulette,79.67261260704238,0.0,N
1720716,1414154096,758001966,2025-08-15,Medjez El Bab,93.98305870714441,0.0,N
1378060,1401935734,758001967,2025-08-09,Sousse 2,346.6695520450119,0.0,N
1373272,1401393920,758001972,2025-08-05,Sfax 2,380.68445296318055,0.0,N
1331876,1401327296,758001974,2025-08-18,Sfax 4,50.16539400871797,0.0,N
1318740,1401314150,758001975,2025-08-17,Mahdia,0.0,463.72151976999413,N
1555486,1401477366,758001982,2025-08-18,Zarzis 1,61.829535969332554,0.0,N
1568712,1401772092,758001984,2025-08-19,Medjez El Bab,84.13794169474758,0.0,N
1687318,1414189958,758001987,2025-08-19,Gabès 2,68.35780752465453,0.0,N
1352914,1401552914,758001997,2025-08-16,Bizerte,62.2094784678641,0.0,N
1499334,1401619816,758002000,2025-08-02,El Jem,105.72850650755866,0.0,N
1667338,1401921356,758002001,2025-08-04,Bizerte,100.16384827031874,0.0,T
1558008,1414091528,758002002,2025-08-17,Djerba 2,278.2329118619965,0.0,N
1539534,1414007818,758002009,2025-08-18,Teboulba,278.2329118619965,0.0,N
1697792,1401979332,758002012,2025-08-03,Djerba 2,539.1535536525798,0.0,N
1531276,1400131276,758002016,2025-08-17,La Goulette,90.09707237147185,0.0,N
1330100,1401530100,758002018,2025-08-18,La Goulette,123.65907193866511,0.0,N
1293754,1401335512,758002027,2025-08-15,Ennasr,125.66698611926918,0.0,N
1393554,1414192734,758002043,2025-08-18,Sousse 3,67.4155253964819,0.0,N
1349492,1401407218,758002046,2025-08-05,Kairouan 2,742.8491050174669,0.0,N
1215974,1401347546,758002055,2025-08-17,Zarzis 1,174.9157572572418,0.0,T
1387494,1401587494,758002056,2025-08-18,Testour,704.8567100503911,0.0,N
951348,1401397108,758002067,2025-08-17,Ennasr,242.80458775156893,0.0,N
1312150,1400953600,758002075,2025-08-20,La Marsa,132.933502334065,0.0,N
1811554,1414188074,758002080,2025-08-08,Bizerte,92.74430395399882,0.0,N
1357574,1401948974,758002085,2025-08-15,Bardo,0.0,463.72151976999413,N
1509412,1401758816,758002089,2025-08-20,Hammamet 1,1270.6430271740812,0.0,N
1355088,1401134772,758002092,2025-08-20,Sfax 2,55.6465823723993,0.0,N
1515114,1401746972,758002103,2025-08-22,Sousse 2,70.9493925248091,0.0,N
1477390,1401577528,758002106,2025-08-21,Gabès 3,104.00377160169414,0.0,N
1561354,1400161354,758002107,2025-08-06,La Marsa,139.11645593099826,0.0,N
1793674,1414160720,758002108,2025-08-21,Béja,71.2334992425882,0.0,N
1793328,1414158734,758002111,2025-08-20,Sfax 4,61.829535969332554,0.0,N
1768916,1414113786,758002114,2025-08-19,Jendouba,391.15744891334595,0.0,N
1571332,1400171332,758002116,2025-08-20,La Marsa,53.97718490122732,0.0,N
1140734,1401351940,758002123,2025-08-21,Les Berges du Lac,111.2931647447986,0.0,N
1115992,1401532130,758002132,2025-08-17,Zarzis 1,61.51111385909049,0.0,N
1297110,1401497110,758002134,2025-08-16,Bizerte,439.72331282653727,0.0,N
1197532,1414095108,758002136,2025-08-19,La Goulette,783.5276841747303,0.0,N
1216130,1414177534,758002147,2025-08-05,Béja,1158.901289145825,0.0,N
1089218,1401147320,758002159,2025-08-20,Ezzahrouni,76.38884595171113,0.0,N
1573274,1401739354,758002161,2025-08-09,Lac II,214.2699477540421,0.0,N
1151932,1401558720,758002164,2025-08-01,Testour,61.829535969332554,0.0,N
1376794,1401401208,758002166,2025-08-21,Sfax 5,111.2931647447986,0.0,N
1533018,1401694698,758002167,2025-08-20,El Jem,911.9856555476551,0.0,N
1789512,1414151014,758002173,2025-08-18,Lac II,143.11466287445515,0.0,N
1106808,1401731312,758002179,2025-08-19,Sousse 2,97.7123071691347,0.0,N
1334688,1414139508,758007583,2025-08-18,Sousse 2,43.34559619130059,0.0,N
1576132,1400677330,758007587,2025-08-07,Ezzahrouni,86.45500355519832,0.0,N
1754006,1401956152,758002200,2025-08-20,Djerba 2,2716.630908585031,0.0,N
1091738,1414087312,758002209,2025-08-20,Boussalem,2182.383837759298,0.0,N
1472906,1401755774,758002213,2025-08-21,Grombalia,57.06866169969395,0.0,N
1795938,1414155152,758002220,2025-08-19,Boussalem,100.13478838841316,0.0,N
1807514,1414195018,758002230,2025-08-22,Soliman,207.2829010418277,0.0,N
928752,1401520132,758002237,2025-08-22,Gabès 2,55.6465823723993,0.0,N
1735088,1414131592,758002242,2025-08-08,Zarzis 1,457.52310878906854,0.0,N
1560732,1401731352,758002248,2025-08-16,Zarzis 1,160.75679352026464,0.0,N
1199532,1401075940,758002251,2025-08-05,Gabès 3,225.66234890407148,0.0,T
1417776,1401593694,758002255,2025-08-16,Gabès 1,857.2665162147958,0.0,N
1661470,1401909008,758002258,2025-08-22,Ariana,92.74430395399882,0.0,N
1775352,1414127332,758002260,2025-08-08,Kelibia,99.40643645469441,0.0,N
1375074,1401491938,758002262,2025-08-19,Zarzis 1,205.9127585247473,0.0,N
1618134,1401935260,758002266,2025-08-22,Béja,157.665316721798,0.0,N
1274110,1401474110,758002270,2025-08-22,La Marsa,168.97888521346647,0.0,N
1791936,1414157736,758002274,2025-08-19,Soliman,1684.854855164312,0.0,N
1097470,1400892152,758002276,2025-08-22,Béja II,156.40275759730423,0.0,N
789074,1401314154,758002282,2025-08-20,Zarzis 1,439.9360064302718,0.0,N
1533948,1401693526,758002284,2025-08-22,Zarzis 1,123.65907193866511,0.0,N
1579570,1401761514,758002285,2025-08-22,Sfax 3,55.6465823723993,0.0,N
1712886,1414006772,758002286,2025-08-23,Jendouba,83.46987355859895,0.0,N
939536,1414173496,758002290,2025-08-22,Gabès 4,47.118743623829104,0.0,N
1480668,1400080668,758002291,2025-08-12,La Marsa,423.532321389928,0.0,N
1752708,1414069578,758002297,2025-08-12,Gabès 1,0.0,463.72151976999413,T
1714008,1401987552,758002298,2025-08-23,Korba,92.74430395399882,0.0,N
1135748,1400940728,758002303,2025-08-22,Bizerte,61.04430086252203,0.0,N
1697132,1401977138,758002313,2025-08-20,Medjez El Bab,101.72040683834669,0.0,N
1292194,1401492194,758002314,2025-08-22,Djerba 2,89.10378087612453,0.0,N
1555958,1401721674,758002318,2025-08-21,Sousse 1,139.11645593099826,0.0,N
1593666,1400193666,758002325,2025-08-22,Ezzahrouni,111.2931647447986,0.0,N
809174,1401335336,758002328,2025-08-20,Menzel Bourguiba,47.118743623829104,0.0,N
1087212,1401192780,758002329,2025-08-22,Sfax 2,58.70714440288126,0.0,N
955214,1400715368,758002340,2025-08-02,El Jem,0.0,463.72151976999413,N
1392066,1401553892,758002350,2025-08-20,Bizerte,2665.6774971403843,0.0,N
1811132,1414189712,758002351,2025-08-17,Gabès 4,120.31533063344361,0.0,N
1741554,1401955372,758002361,2025-08-17,Medjez El Bab,4698.901907441185,0.0,N
1691214,1414187920,758002367,2025-08-14,Bizerte,350.8047114106409,0.0,N
1781570,1414139412,758002381,2025-08-22,Sousse 1,33.40618913655053,0.0,N
1275372,1401217768,758002388,2025-08-23,Gabès 4,216.40275759730423,0.0,N
1129520,1400951806,758002396,2025-08-22,Boussalem,1850.7079481868489,0.0,N
1471358,1401967930,758002400,2025-08-18,Medjez El Bab,1263.1094073638978,0.0,N
1807278,1414195292,758002403,2025-08-15,Sousse 2,1651.7775991591184,0.0,N
993266,1400747072,758002404,2025-08-23,Gabès 4,111.2931647447986,0.0,N
1557872,1401513556,758002411,2025-08-21,El Menzah,193.05561566760443,0.0,N
1274712,1401218152,758002412,2025-08-22,Lac II,166.9397471171979,0.0,N
1757338,1401967574,758002414,2025-08-21,Grombalia,58.45240671468761,0.0,N
1715152,1414011292,758002416,2025-08-22,Soliman,71.07274244906792,0.0,N
1349492,1414195080,758002421,2025-08-22,Sfax 5,85.79342752032646,0.0,N
1313868,1401951140,758002422,2025-08-24,Gabès 4,79.00670850465268,0.0,N
1215390,1401695554,758002432,2025-08-23,Medjez El Bab,1661.0470831916407,0.0,N
1507140,1401755478,758002433,2025-08-24,Zarzis 1,61.829535969332554,0.0,N
1737334,1414134728,758002436,2025-08-03,Sousse 3,55.6465823723993,0.0,N
1594792,1401959878,758002437,2025-08-23,Sousse 3,100.16384827031874,0.0,N
1019110,1401609390,758002439,2025-08-04,Djerba 2,341.5268803907627,0.0,N
1487174,1414195536,758002445,2025-08-22,Teboulba,0.0,59.124493770674256,N
1213392,1401413392,758002446,2025-08-03,Gabès 3,128.76000865613506,0.0,N
1133268,1414093326,758002452,2025-08-24,Soukra,77.846786409868,0.0,N
1357508,1401810114,758002453,2025-08-23,Moknine,111.2931647447986,0.0,N
1352156,1401595136,758002461,2025-08-23,Bizerte,111.2931647447986,0.0,N
937814,1401609386,758002463,2025-08-23,Mutuelleville,49.37212106223143,0.0,N
1533408,1401975152,758002469,2025-08-02,Zarzis 1,523.1264104862893,0.0,N
1759778,1414095976,758002476,2025-08-24,Zarzis 1,25.040962067579684,0.0,N
946018,1400691306,758002479,2025-08-23,El Jem,25.59711874362383,0.0,N
1813576,1414193536,758002483,2025-08-24,Sidi Hessine,111.2931647447986,0.0,N
929380,1401967388,758002484,2025-08-22,Ariana,123.65907193866511,0.0,N
1419470,1414095114,758002485,2025-08-24,Teboulba,36.17027854205954,0.0,N
915560,1401732088,758002523,2025-08-24,Ennasr,111.2931647447986,0.0,N
1135190,1400811194,758002525,2025-08-24,Mutuelleville,53.483476056512195,0.0,N
1313690,1401909374,758002533,2025-08-13,Jendouba,321.52997186756113,0.0,N
1489930,1401601950,758002538,2025-08-24,Medjez El Bab,99.08183139085541,0.0,N
797908,1401735300,758002540,2025-08-23,Ain Zaghouan,83.46987355859895,0.0,N
1355800,1401555800,758002541,2025-08-20,Menzel Bourguiba,66.77589884687916,0.0,N
1715570,1401986910,758002577,2025-08-14,Grombalia,1284.3611463195969,0.0,N
1811468,1414188132,758002590,2025-08-21,Les Berges du Lac,185.48860790799765,0.0,T
1409152,1401535354,758002592,2025-08-24,Ghardimaou,82.02306241691656,0.0,N
1506734,1414153754,758002600,2025-08-25,Lafayette,616.1313259343989,0.0,N
1333712,1401934816,758002604,2025-08-25,Chebba,100.03029647262498,0.0,N
1495336,1401535416,758002612,2025-08-22,La Marsa,896.5372368380375,0.0,N
1273346,1401215094,758002615,2025-08-23,Bizerte,91.66228707453551,0.0,N
1572092,1401749750,758002619,2025-08-24,Sousse 3,37.18551952267598,0.0,N
1359410,1414013086,758002622,2025-08-24,Zarzis 1,80.14282622808916,0.0,N
1314752,1401514752,758002623,2025-08-20,Sousse 3,61.829535969332554,0.0,N
1266774,1414173532,758002625,2025-08-25,Menzel Bourguiba,255.72232355396173,0.0,N
1719094,1414018930,758002628,2025-08-24,Sousse 3,73.05190589544625,0.0,N
1468076,1401575470,758002632,2025-08-25,Ariana,100.69279995053638,0.0,N
1711676,1414013314,758002633,2025-08-25,Djerba 1,193.91102729774013,0.0,N
1149114,1400992734,758002635,2025-08-23,Bizerte,87.44891334590534,0.0,N
1777708,1414131274,758002637,2025-08-17,Djerba 1,1353.6300120567596,0.0,N
1357578,1414177894,758002638,2025-08-25,Gabès 2,53.483476056512195,0.0,N
1113330,1400907568,758002639,2025-08-05,Kairouan 2,417.3493677929947,0.0,N
1266610,1401214076,758002640,2025-08-18,Medjez El Bab,69.55822796549913,0.0,N
1527948,1400127948,758002641,2025-08-11,Lac II,348.3661545120104,0.0,N
731488,1401531512,758002643,2025-08-17,Sousse 3,289.6030543790769,0.0,N
957980,1400912946,758002644,2025-08-17,Medjez El Bab,296.78177265279623,0.0,T
1359554,1401559554,758002648,2025-08-24,Bizerte,111.2931647447986,0.0,N
1333148,1401533148,758002652,2025-08-24,Zarzis 1,58.738059170865924,0.0,N
1140686,1414153554,758002654,2025-08-25,Sfax 5,698.0554610937645,0.0,N
1477012,1401935938,758002658,2025-08-24,Zarzis 1,83.17463752434539,0.0,N
1609396,1414128096,758002659,2025-08-22,Bizerte,0.0,463.72151976999413,N
1471286,1414135572,758002660,2025-08-23,Ezzahrouni,139.11645593099826,0.0,N
1355726,1414093512,758002662,2025-08-25,Soukra,62.570562957925006,0.0,N
1177892,1401091500,758002668,2025-08-25,Gabès 1,139.11645593099826,0.0,N
1737014,1401901588,758002672,2025-08-23,Ain Zaghouan,259.931369215074,0.0,N
1715520,1401988876,758002679,2025-08-22,Bizerte,83.46987355859895,0.0,N
1787400,1414149556,758002680,2025-08-26,Bardo,98.30494327140076,0.0,N
1813346,1414194132,758002682,2025-08-20,Testour,594.3178656444184,0.0,N
1809732,1414187112,758002686,2025-08-09,Testour,53.63712245339599,0.0,N
1591154,1401794154,758002692,2025-08-22,Testour,226.67573499860885,0.0,N
1352892,1414147940,758002699,2025-08-26,Jendouba,0.0,463.72151976999413,N
1771120,1414119492,758002704,2025-08-25,Soliman,47.392030172813556,0.0,N
1066674,1400933554,758002705,2025-08-01,Ennasr,530.9608309889635,0.0,N
1139732,1401514934,758002708,2025-08-17,La Goulette,108.20168794633197,0.0,T
1672746,1401915152,758002709,2025-08-17,La Marsa,40.73515318267537,0.0,N
1017592,1400775768,758002717,2025-08-23,Medjez El Bab,84.9973722447213,0.0,N
1277540,1401477540,758002721,2025-08-25,Zarzis 1,37.09772158159953,0.0,N
1156874,1401129554,758002728,2025-08-25,Mahdia,111.2931647447986,0.0,N
1307276,1401507276,758002731,2025-08-25,Bizerte,55.6465823723993,0.0,N
1153472,1400978154,758002734,2025-08-25,Mutuelleville,64.2718026401212,0.0,N
1147358,1400981310,758002738,2025-08-25,La Goulette,77.51599839243207,0.0,N
1769910,1414115788,758002752,2025-08-04,Sousse 3,119.56286518069683,0.0,N
1549772,1400775490,758002753,2025-08-15,Zarzis 1,167.61523479766285,0.0,N
1299486,1401669792,758002756,2025-08-26,Medjez El Bab,62.88063808081121,0.0,N
1266940,1401466940,758002759,2025-08-16,Bizerte,61.829535969332554,0.0,N
1591472,1401795352,758002763,2025-08-11,Kairouan 2,61.829535969332554,0.0,T
1561994,1414117758,758002767,2025-08-11,La Goulette,127.49250316876372,0.0,N
1013338,1400775556,758002772,2025-08-23,Bizerte,170.03122391566453,0.0,N
1533412,1401732806,758002774,2025-08-16,Sousse 3,148.39088632639812,0.0,N
1555586,1400155586,758002779,2025-08-25,La Marsa,834.6987355859894,0.0,N
1328018,1401800150,758002783,2025-08-26,Zarzis 1,56.80805020558321,0.0,N
1612674,1414078072,758002787,2025-08-27,Jendouba,103.70235261384364,0.0,N
953930,1401354168,758002791,2025-08-26,Gabès 4,44.51726589791944,0.0,N
1321470,1401726672,758002794,2025-08-26,Ariana,263.19287723745634,0.0,N
1708674,1414132932,758002796,2025-08-26,Mahdia,154.57383992333138,0.0,T
1753090,1414118078,758002808,2025-08-26,Ariana,64.27211178780104,0.0,N
1373976,1401932734,758002810,2025-08-26,Ariana,356.96015086406777,0.0,N
1752986,1401921356,758002816,2025-08-26,El Jem,123.65907193866511,0.0,N
1111294,1401354008,758002817,2025-08-26,Djerba 1,83.46987355859895,0.0,N
1301514,1414093348,758002822,2025-08-13,El Jem,60.28379757009924,0.0,N
1541932,1401697968,758002824,2025-08-27,Bizerte,0.0,107.11967106686865,N
1755126,1414073414,758002828,2025-08-16,Mahdia,0.0,2534.3843323955857,N
1547526,1401493952,758002829,2025-08-28,El Jem,57.65016848548552,0.0,N
1576938,1401968750,758002830,2025-08-28,Sousse 1,35.4564565492936,0.0,N
1493576,1401091530,758002832,2025-08-26,Gabès 4,85.38442513988933,0.0,N
977734,1400729360,758002838,2025-08-27,Raoued,44.51726589791944,0.0,N
1315534,1401273532,758002839,2025-08-28,Ariana,93.20802547376883,0.0,N
1536130,1401539548,758002845,2025-08-29,Soukra,111.2931647447986,0.0,N
954696,1414175512,758002850,2025-08-28,Chebba,73.40897146566915,0.0,N
1134674,1401730098,758002851,2025-08-27,Zarzis 1,39.23516864005936,0.0,N
1334880,1401934734,758002859,2025-08-29,Bizerte,54.63103224410301,0.0,N
1567714,1401755338,758002860,2025-08-28,Béja II,24.553436176461496,0.0,N
1350112,1401735010,758002867,2025-08-23,Gabès 3,193.05963458744245,0.0,N
1773180,1414141272,758002868,2025-08-28,El Menzah,75.12041302130028,0.0,N
1329494,1401319926,758002869,2025-08-28,Ariana,26.432126626889666,0.0,N
1569328,1401753156,758002871,2025-08-28,Boussalem,99.32914953473275,0.0,N
959354,1401369346,758002872,2025-08-28,Bizerte,76.38884595171113,0.0,N
1393136,1401955016,758002878,2025-08-27,Boussalem,491.21464123411755,0.0,N
1481932,1414179532,758002881,2025-08-29,El Jem,111.2931647447986,0.0,N
1126116,1401292788,758002882,2025-08-28,Djerba 1,111.2931647447986,0.0,N
976000,1401492108,758002883,2025-08-28,Ain Zaghouan,55.6465823723993,0.0,N
1018152,1400777892,758002885,2025-08-29,Bizerte,30.77256005193681,0.0,N
1756930,1414091340,758002889,2025-08-26,Chebba,111.2931647447986,0.0,N
1211732,1401751866,758002890,2025-08-25,Ghardimaou,55.6465823723993,0.0,N
1476990,1401973552,758002892,2025-08-27,Lac II,63.60960830988964,0.0,N
1677668,1401941690,758002897,2025-08-29,Sousse 3,56.740656011376636,0.0,N
1778066,1414131352,758002898,2025-08-28,Nabeul 2,100.03060562030483,0.0,N
1719590,1414017468,758002899,2025-08-28,Mutuelleville,55.396172751723505,0.0,N
1793710,1414160792,758002900,2025-08-29,Béja,84.14103317154606,0.0,N
741314,1401209532,758002905,2025-08-29,Bizerte,75.19831823662165,0.0,N
1419472,1401471556,758002912,2025-08-28,Ennasr,52.683092713389186,0.0,N
1395532,1401894878,758002914,2025-08-27,Sousse 3,264.2677837202832,0.0,N
1213372,1401413372,758002920,2025-08-28,Mutuelleville,47.71663523665255,0.0,N
1815274,1414177508,758002922,2025-08-25,Zarzis 1,465.3819519584506,0.0,N
1493748,1401609336,758002925,2025-08-29,El Jem,94.06931090982162,0.0,N
1321534,1401352874,758002930,2025-08-25,Sousse 3,147.06155130305748,0.0,N
1272680,1401472680,758002932,2025-08-29,Djerba 1,66.77589884687916,0.0,N
1347354,1400613374,758002942,2025-08-29,Chebba,50.09861810987109,0.0,N
1215592,1401108948,758002947,2025-08-29,Ariana,83.46987355859895,0.0,N
1807136,1414193556,758002949,2025-08-26,Gabès 1,257.5200173122701,0.0,N
1667212,1401921498,758002950,2025-08-25,Mutuelleville,111.2931647447986,0.0,N
1079550,1401726994,758002957,2025-08-30,Ghardimaou,83.46987355859895,0.0,N
1013954,1401991336,758002959,2025-08-17,Ain Zaghouan,130.5994373512227,0.0,N
1290136,1414137732,758002960,2025-08-15,Ghardimaou,166.9397471171979,0.0,N
1769974,1414115890,758002961,2025-08-16,Djerba 1,347.76022505951096,0.0,N
1159554,1414173528,758002962,2025-08-29,Bizerte,30.605620304819613,0.0,N
1327000,1401527000,758002965,2025-08-30,Ain Zaghouan,55.6465823723993,0.0,N
1815214,1414177414,758002968,2025-08-26,Grombalia,72.34055708411908,0.0,N
897338,1401799708,758002970,2025-08-29,Soukra,55.66296719943117,0.0,N
1315952,1401515952,758002972,2025-08-30,El Jem,80.49525458311436,0.0,N
1553768,1401717952,758002978,2025-08-21,Sfax 2,503.5607629764739,0.0,N
1192792,1401318926,758002980,2025-08-20,Gabès 2,331.3373728630167,0.0,N
1508158,1401669974,758002988,2025-08-28,La Marsa,139.11645593099826,0.0,N
1726990,1414154928,758002992,2025-08-30,Sousse 2,51.473088694469354,0.0,N
1794680,1414141594,758002997,2025-08-28,Grombalia,65.25056419451572,0.0,N
1481354,1401592786,758003000,2025-08-28,Zarzis 1,528.2251831700004,0.0,N
1769732,1414115330,758003008,2025-08-30,Bab Benat,100.16384827031874,0.0,N
1007978,1401955294,758003009,2025-08-29,Sousse 2,218.86079079976506,0.0,N
1614752,1401815332,758003012,2025-08-29,El Jem,97.38182829937863,0.0,N
1327152,1414173150,758003017,2025-08-12,Ennasr,275.2388165826816,0.0,N
1355532,1401676930,758003020,2025-08-13,Raoued,620.5073113426284,0.0,N
1531746,1414131408,758003022,2025-08-29,Djerba 1,115.88400779052154,0.0,N
1540790,1401696106,758003027,2025-08-29,Hammamet 1,46.761987201286054,0.0,N
1313540,1401273754,758003032,2025-08-29,La Marsa,20.09459919003308,0.0,N
